"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"2026","''",1448,0.817256939293,0.735208877747,"'ARH861H1187B9B799E'",NA,"'Kingsland, AR'",NA,"'d43d12a1-2dc9-4257-a2fd-0a3bb1081b86'","'Johnny Cash'",4281,"''",0,0,"'The Original Johnny Cash Volume 1'",623039,NA,"'SODREXM12AB017C1E8'","'You Tell Me'",6916497
"2027","''",94598,0.872325597018,0.535891042959,"'AR38I491187B9B2F2D'",NA,"''",NA,"'8ba17cf6-bec2-4ae4-9820-b1cda47adc08'","'Lil Boosie'",37221,"''",0,0,"'Bad Azz'",124109,0.591538929322,"'SOQDCHV12A6D4FC12D'","'I Remember (amended album version)'",1281106
"2028","''",5913,0.657566887241,0.507625007837,"'ARTBQTE1187B9B8A0F'",NA,"'Seattle, WA'",NA,"'8e9516ba-f417-47dd-a8a5-8998b94553f8'","'Candlebox'",-1,"''",0,0,"'Into The Sun [Amended]'",743805,NA,"'SOLTZIT12A58A7B9BC'","'Lover Come Back To Me'",8233791
"2029","''",15749,0.493926144686,0.319626775917,"'ARKC83D1187B9AB367'",NA,"''",NA,"'c55b50e3-5f4e-461d-bf29-79d2c2c364c5'","'Mark Lowry'",62535,"''",0,0,"'Some Things Never Change'",155729,NA,"'SORAVAX12A8C137A3B'","'Jesus Laughing (Some Things Never Change Version)'",1633420
"2030","''",4837,0.749796959401,0.551552455156,"'AR9YWMS1187FB43A34'",NA,"'Amherst, MA'",NA,"'77c167d2-4965-4421-830a-9815e4956475'","'Dinosaur Jr.'",31682,"''",0,0,"'Been There All The Time'",70297,0.629212710065,"'SOZRIFJ12A67ADA4BE'","'Been There All The Time'",736240
"2031","''",301297,0.570609658225,0.389877126421,"'ARXB7B21187B98BEF0'",NA,"''",NA,"'bf319713-88a0-4a06-ab6f-2ead83e923bb'","'Marisela'",13449,"''",0,0,"'Exitos Con Banda'",529055,NA,"'SOKVYHL12AAF3B48A5'","'Loca (a/k/a Crazy) (Version Banda)'",5846924
"2032","''",100439,0.450562133116,0.291451821237,"'AR37E341187B989A3E'",36.06899,"'GREENSBORO, North Carolina'",-79.7947,"'96aa3723-37d7-40df-b30f-6a25d9e97939'","'Wilshire'",10019,"''",0,0,"'New Universe'",290943,NA,"'SOIVHOS12A8C13759D'","'When'",3265156
"2033","''",29437,0.320855383197,0.291271029996,"'ARN8NCB1187FB49652'",46.20835,"'Geneva, Switzerland'",6.1427,"'90e17964-b04a-4c37-b952-3c9dfc16c430'","'Lionel Rogg'",63046,"''",0,0,"""J.S.Bach:TheArtofFugue&'Vivaldi'SoloOrganConcertos""",72043,NA,"'SOCHPTV12A6BD53113'","'Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus'",756834
"2034","''",165792,0.561516206585,0.400952119314,"'ARHYNR9119B8668FA3'",NA,"''",NA,"'9f3d2785-d2f4-4631-8599-63e5aa0b6ddb'","'The Oh Sees'",-1,"''",0,0,"'Thee Oh Sees Sucks Blood'",219160,0.579728748614,"'SOVKBMW12A8C140754'","'It Killed Mom'",2390865
"2035","''",173970,0.555985052699,0.326848818026,"'ARBZAIL1187FB5B1C8'",42.31256,"'Boston, MA'",-71.08868,"'90e17526-597c-4d91-b47f-40a85be1860a'","'Bob Margolin'",-1,"''",0,0,"'In North Carolina'",547104,0.238718284544,"'SOJULNT12AB018486A'","'Baby_ Baby_ Baby'",6049175
"2036","''",20734,0.458954416272,0.322125889014,"'ARBJC9U1187B9A70AC'",39.95227,"'Philadelphia, PA'",-75.16237,"'0822ea07-20f8-4740-a97a-a827cb6ce883'","'Kitty Kallen'",131445,"''",0,0,"'Our Lady... Kitty Kallen'",301400,NA,"'SOQMIXU12A8C13C915'","'If You Smile At The Sun'",3391084
"2037","''",307649,0.532678058807,0.231014507526,"'ARAOAHG1241B9C8D9B'",NA,"''",NA,"''","'Autonomous Bass Heads'",-1,"''",0,0,"'Get Ready Bass'",717333,0,"'SOHTPLG12AB0185DF3'","'Beat Conductor'",7954763
"2038","''",39303,0.681148022988,0.401992540093,"'ARMYKRB1187B98CFF0'",NA,"''",NA,"'dfa7df17-e1dd-4ac2-ad3e-e109d404c0f4'","'Cowboy Mouth'",-1,"''",0,0,"'Uh-Oh'",443061,NA,"'SOPVFQR12AB0182066'","'Disconnected'",4918096
"2039","''",62562,0.419755366288,0.317838410801,"'ARG36WO1187B9B3A9A'",48.42831,"'Georgia'",-123.36451,"'6c1841b5-211a-4d63-abd1-7de8c38cba88'","'Jeff Talmadge'",112981,"''",0,0,"'The Spinning of the World'",543288,NA,"'SOWGMLU12A58A7E280'","""TheHardPart'sLettingGo""",6012790
"2040","''",25654,0.508636229134,0.372119118631,"'AREUYDJ1187B9BA040'",NA,"'Havířov, Česká republika'",NA,"'ea759c1a-5ee5-4729-9871-7ddd270469d6'","'Krystof'",8949,"''",0,0,"'Rubikon'",72103,0.434838090261,"'SOOSUHA12A6BD53D30'","'Ostravaczech'",757694
"2041","''",42707,0.531415653369,0.318911184164,"'ARAOADX1187B98AED3'",36.15398,"'Tulsa, OK'",-95.99277,"'07aaebd9-0c37-4a65-80c8-48ae7cc99337'","'Dwight Twilley'",-1,"''",0,0,"'The Beatles'",345449,NA,"'SOERPVK12AB0185466'","'Tomorrow Never Knows'",3871962
"2042","''",88647,0.592494980056,0.350628946897,"'AR1VCLT1187FB4C8AC'",NA,"''",NA,"'30e1fa3d-f70f-434e-9ad0-110d077fce02'","'Tum Tum'",-1,"''",0,0,"'The Return Of O-Tumma'",657107,0,"'SOQUGCC12A8C1424D2'","'So Fresh'",7279826
"2043","''",43334,0.629751605102,0.53141175199,"'AR7ZI7Z1187B98BF55'",NA,"''",NA,"'fa3b825f-7c85-4377-b393-d28a2016e293'","'Mägo de Oz'",-1,"''",0,0,"'Bajo La Corteza (26 Canciones De Leño)'",754327,0.439654659707,"'SOVTEUT12AB0185D22'","'Qué Desilusión'",8350539
"2044","''",21344,0.618765785486,0.409134868797,"'ARJDMBO1187B9AD118'",NA,"''",NA,"'74dca2c7-d7dc-4b13-bd17-502a35db042a'","'Johnny Osbourne'",34193,"''",0,0,"'Nightfall Showcase'",773676,0,"'SOWHCQG12AB0187E19'","'Come ALong'",8562161
"2045","''",29156,0.461741493305,0.334252474043,"'ARDZJ6H1187FB387F2'",NA,"''",NA,"'5b5d63ac-e78e-459e-abab-5e90e3dddbb5'","'Moraes Moreira'",3542,"''",0,0,"'Bahião Com H'",141876,0,"'SOTLPLH12A8C132E36'","'Banho De Amor'",1477226
"2046","''",90104,0.618731424614,0.350870447751,"'AR3JLWI1187FB37141'",39.16178,"'GLEN BURNIE'",-76.62184,"'e55fa701-ed22-4103-9b9a-072b99304ea6'","'Darko'",-1,"''",0,0,"'This Is What The Universe Sounds Like'",439909,NA,"'SOBLUPB12AB017D074'","'Danote'",4893031
"2047","''",4883,0.798158655938,0.475393063442,"'AR2KSTE1187FB57A36'",NA,"'Fort Wayne, Indiana'",NA,"'e52a3cd0-6a7f-4cc0-b9d4-049b8871e849'","'Petra'",40764,"''",0,0,"'The Rock Block'",64420,NA,"'SODUZHA12A6D4FAF3F'","'Angel Of Light (Never Say Die Album Version)'",669214
"2048","''",82979,0.557875168422,0.359324726504,"'AREENKN1187B98F35D'",40.71455,"'New York, NY'",-74.00712,"'3fec8b00-4142-4129-96f5-1c9bf65e8e8f'","'Plasmatics'",102992,"''",0,0,"'New Hope For The Wretched'",106026,0.542898743291,"'SOSZHGZ12A8C13B75E'","'Dream Lover'",1098552
"2049","''",464,0.605109701915,0.398547535381,"'AR9AM2N1187B9AD2F1'",53.4796,"'Manchester, England'",-2.24881,"'03c2e506-e8bb-4bd6-9693-5aa97c8eea1c'","'Inspiral Carpets'",62569,"''",0,0,"'Devil Hopping'",770,0.531722098421,"'SOCGCVT12A6D4FAF6F'","'Party In The Sky'",6410
"2050","''",235056,0.524271355423,0.249754085576,"'ARR40ZV1187B9A10A8'",40.99471,"'Pennsylvania'",-77.60454,"'16c09afa-e338-4df4-bbff-5fbb1cf43c68'","'Stern'",52260,"''",0,0,"'Stern'",300419,0,"'SOSAVBB12A8C13D255'","'Tüflische Plan'",3371050
"2051","''",337459,0.701506286902,0.364164341184,"'ARZDUJG1242077E2C5'",NA,"''",NA,"''","'Yuridia'",8551,"''",0,0,"'Habla El Corazon'",514842,0.445454525493,"'SOGPQGK12AB018A30B'","'Regresa A Mi (Unbreak My Heart)'",5700955
"2052","''",2853,0.572500600682,0.368054038751,"'ARN7OQ21187FB5A6B3'",NA,"'Greenwood, MS'",NA,"'c60131ae-9e8f-46a8-a7d2-1393fe48a9d1'","'Furry Lewis'",30562,"''",0,0,"'Furry Lewis 1927 - 1929'",99054,NA,"'SOFKQMM12A8C137176'","'I Will Turn Your Money Green (Tk. 1)'",1031135
"2053","''",4112,0.598726840841,0.426892680868,"'ARG09R51187FB4D5C2'",34.60515,"'Lawton, OK'",-98.38983,"'e03c5f07-71e9-4e3c-a9fd-2a90e61d2f2e'","'Bryan White'",-1,"''",0,0,"'Dreaming Of Christmas'",759494,0,"'SOSQILZ12AB0185AFB'","""ICan'tWait'TilChristmas(LPVersion)""",8409273
"2054","''",21842,0.595524311585,0.402594332283,"'ARJ3DXR1187FB4F879'",38.8991,"'Washington'",-77.029,"'994ea2e4-6aa5-4d1f-89db-227257d1ef53'","'Dirty Harry'",-1,"''",0,0,"'Henry Street Music Volume 11'",436856,NA,"'SOSZPZP12A58A7E624'","'The Fortway'",4868175
"2055","''",151599,0.311752508366,0.252080527206,"'ARLMCCW1241B9CE7CB'",NA,"''",NA,"''","'Kurt Tepperwein'",-1,"''",0,0,"'Kaufen lassen - Beziehungs-Management'",201488,NA,"'SOFPDFR12A8C136ACA'","'Subliminal mit Naturgeraeuschen'",2194069
"2056","''",68717,0.506778928376,0.328413737878,"'AR6IJ6U1187B99FC7C'",NA,"''",NA,"'9965a96a-d838-48be-bcad-dd22fb76fc70'","'Alberto Cortez'",9285,"''",0,0,"'Colección Diamante: Alberto Cortez'",122921,0.334706549069,"'SOTWTSO12A8C142128'","'Guitarra Dimelo Tu'",1269906
"2057","''",7550,0.693287838551,0.393274491405,"'ARMPQIE1187FB3D4EB'",NA,"'Kingston, Jamaica'",NA,"'42c7542e-71d1-488a-ba2f-9a368c9147f2'","'Bounty Killer'",34166,"''",0,0,"'Nah No Mercy - The Warlord Scrolls'",138140,NA,"'SOLYFEM12A8AE4836E'","'Gun Thirsty'",1433696
"2058","''",144735,0.61434553212,0.406591476688,"'ARO7FES1187B9A59BE'",43.1763,"'Antwerp,Belgium, New York'",-76.27503,"'c9dd9303-6a47-4677-85ff-552693d3d857'","'M.I.K.E.'",-1,"''",0,0,"'The Perfect Blend'",391019,0.340922755864,"'SOHOSLP12AB01805E6'","'Hollow Dream'",4330741
"2059","''",9766,0.426882762347,0.333303418273,"'ARBB58Y1187B9B621B'",NA,"''",NA,"'1c701b15-54f5-4de2-8e17-1a9e3b167a6b'","'Bill & Gloria Gaither'",61305,"''",0,0,"'The Best Of Homecoming - Volume One'",155742,0.285175742668,"'SOKFQQD12A8C138826'","'Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version)'",1633599
"2060","''",31581,0.687483205157,0.514206403185,"'AR3TITY1187B99E790'",NA,"''",NA,"'c70a1a51-caf3-4667-b956-11e27a00fe37'","'Gyptian'",-1,"''",0,0,"""System'sRiddim""",624865,0,"'SOYRCSM12AB0181154'","'Lonely'",6937087
"2061","''",487514,0.277900040196,0.116156134208,"'ARRESZG1187B9A3FBF'",NA,"''",NA,"'46022fdf-856f-4419-8590-44374b715864'","'Les Hou-Lops'",-1,"''",0,0,"'Collection de chansons rares des groupes des années 60 Volume 1'",696269,NA,"'SOAECMT12AB0183897'","'Hold me'",7729514
"2062","''",40894,0.655483478445,0.445216987441,"'ARXGASQ1187FB3C727'",NA,"'New York, NY [Bronx]'",NA,"'a5474ad8-1671-4ace-a5ea-82df42245bda'","'Camp Lo'",8382,"''",0,0,"'Another Heist'",614267,0.41373983586,"'SOMTPYO12A8C14413D'","'Uptown'",6828634
"2063","''",173858,0.441049960184,0.353000688284,"'ARSF4161187B9B449F'",NA,"''",NA,"'52781c26-6a8c-4326-a825-64f7b2898bb0'","'The Gone Jackals'",-1,"''",0,0,"'Blue Pyramid'",457876,0.386790177139,"'SOAEPLE12AB0186815'","""ThatBlowsMyMind(Slammin'andWayOutThere!)""",5096733
"2064","''",388103,0.469712765542,0.373658041307,"'ARU868Z1187FB47319'",42.18419,"'Mass. - Western'",-71.71818,"'f040922a-5cee-4e3b-8d49-beba9a751f6b'","'Wonderland'",-1,"''",0,0,"'On The Barricades'",527222,NA,"'SOUTSOK12A8C146665'","'You'",5820627
"2065","''",44,0.697113662713,0.518784102366,"'ARTXGGI1187B9B3D58'",38.54666,"'Davis, CA'",-121.74477,"'92ee5562-3c1b-4e02-ac22-aae6261edac5'","'Blackalicious'",4427,"''",0,0,"'Nia'",225509,0.645131437241,"'SOCFXMH12A6D4FD1B8'","'Ego Trip by Nikki Giovanni'",2467130
"2066","''",40983,0.662298709656,0.379137555625,"'ARALP6I1187B989E27'",40.86034,"'Passaic, NJ'",-74.12374,"'a8540ea0-1a74-4c22-8b70-1348a77a74a0'","'The Shirelles'",2984,"''",0,0,"'Where Or When'",644803,0,"'SOMXUAV12AB0188A0E'","'Dedicated To The One I Love'",7145538
"2067","''",80,0.674237799591,0.465270210086,"'ARJ2PMY1187FB5B563'",NA,"'NY - Long Island'",NA,"'16dad944-c492-43dd-88ed-e0b7ac520c40'","'Burning Spear'",9408,"''",0,0,"'Soul Kitchen (The Original Motion Picture Soundtrack)'",784940,0.521659258048,"'SOJIRPT12AB01877A6'","'Walking In Dub'",8684336
"2068","''",49992,0.819568422297,0.597867167602,"'ARSW5F51187FB4CFC9'",NA,"'Seattle, WA'",NA,"'4bd95eea-b9f6-4d70-a36c-cfea77431553'","'Alice In Chains'",65,"''",0,0,"'Jar of flies / Facelift / Dirt'",290005,NA,"'SODTJWJ12CF5F88321'","'I Know Somethin (Bout You)'",3252983
"2069","''",5775,0.710901465884,0.51799022136,"'ARANIJI11F4C83EFD2'",NA,"''",NA,"'29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103'","'Toots & The Maytals'",4097,"''",0,0,"'From Bam Bam To Cherry Oh! Baby'",420138,NA,"'SOMDRBE12AB01813EA'","'Sweet & Dandy'",4681765
"2070","''",270028,0.713782885977,0.529166982926,"'ARUYVDC12086C11D5C'",NA,"'Stockholm'",NA,"'f7df5df4-4dfa-459d-972b-1ba051c15ddc'","'Fever Ray'",116389,"''",0,0,"'When I Grow Up'",405085,0.51596363072,"'SOCGJEM12AB0185E26'","'When I Grow Up'",4501770
"2071","''",30031,0.710445622387,0.540630686225,"'AR2UQQ51187B9AC816'",NA,"'Arles, France'",NA,"'44a7f7d5-79df-4f44-8f5e-02dfc0626904'","'Gipsy Kings'",5223,"''",0,0,"'Somos Gitanos'",289146,0.523166108211,"'SOGTRKA12A8C137D72'","'Somos Gitanos'",3242082
"2072","''",66541,0.420545849523,0.313569342684,"'ARHFEBO11F50C4825A'",NA,"''",NA,"''","'Flor Silvestre'",54513,"''",0,0,"'Flor Silvestre'",82925,NA,"'SOQMTGB12A6D4F5285'","'Gaviota Traidora'",869944
"2073","''",239300,0.462384381811,0.344318542349,"'ARXOUML1187FB48ACB'",45.51179,"'Portland'",-122.67563,"'829d6d29-8857-486e-b9ca-b68a32a41808'","'Patrick Lamb'",-1,"''",0,0,"'Soul of a Free Man'",605707,0,"'SOQVDWT12AC468A52B'","'I Remember'",6729585
"2074","''",301039,0.618284730251,0.414275681641,"'ARDDWUI1187FB379F7'",60.17116,"'Helsinki, Finland'",24.93258,"'d3ff3c70-c897-433d-899c-b838670fcb12'","'Amoral'",-1,"''",0,0,"'Wound Creations'",550937,0.450762241641,"'SOHSENM12AB017FFF5'","'The Last Round'",6090544
"2075","''",4370,0.726959806261,0.45686542035,"'AROLDZG1187FB50AFB'",NA,"'Aberdeen, WA'",NA,"'9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb'","'Melvins'",41517,"''",0,0,"'Pick Your Battles'",565234,0.334706549069,"'SOAIQBP12AB01899F4'","""You'veNeverBeenRight-(LiveInBoston_MA2008)""",6256189
"2076","''",1390,0.665728336425,0.456940558442,"'ARHONG11187FB3B120'",29.78772,"'katy'",-95.82333,"'87684162-ab42-4cfa-bf22-ebe237035f54'","'L.A. Guns'",7926,"''",0,0,"'Cocked & Re-Loaded (Millenium Edition)'",95431,0.640684030349,"'SOWWLVP12A8C138BFB'","'Magdalaine'",1049815
"2077","''",265867,0.47259398202,0.353770347728,"'ARDKSWK1187B99092B'",52.88356,"'UK - England - North East'",-1.97406,"'e8d5d4b0-5129-4605-8f61-c60a55ff3b1c'","'Stan'",174845,"''",0,0,"'Everything'",639962,NA,"'SOWTBHJ12AB0184F4D'","'Luv'",7102468
"2078","''",258216,0.406166634914,0.272385459553,"'ARWAPYC1187FB3FCAF'",NA,"''",NA,"'3b0db373-57d5-4d4f-b009-2cbfd7b7aa0d'","'S.U.P'",-1,"''",0,0,"'The Holy Bible 1992-2002'",330070,NA,"'SOYMCST12AB017E8AB'","'Insanity'",3708802
"2079","''",16860,0.809323793002,0.488019841686,"'ARPQ4Z01187FB3A736'",29.42449,"'San Antonio, TX'",-98.49462,"'2339bc21-aa92-4850-86f0-4bb9433910c8'","'Butthole Surfers'",110955,"''",0,0,"'Butthole Surfers  + PCPpep'",599298,0.494489517502,"'SOMBKBP12AC468D7E2'","'Wichita Cathedral [live]'",6649776
"2080","''",377973,0.490890399376,0.308625023282,"'ARE73DO1187B9B9DDE'",NA,"''",NA,"'f859d09d-d0ff-47fe-9fb8-545ef90add01'","'Los Brujos'",193241,"''",0,0,"'San Cipriano'",511959,0.215080318509,"'SOLTKCF12AB018600D'","'Si Yo Tuviera'",5678083
"2081","''",52280,0.803810767747,0.559925868569,"'ARS86AJ1187B9B4225'",NA,"'Port Arthur, TX'",NA,"'76c9a186-75bd-436a-85c0-823e3efddb7f'","'Janis Joplin'",776,"''",0,0,"'Janis'",280736,NA,"'SONIHFO12CF5F87D6C'","'Piece Of My Heart'",3863813
"2082","''",5449,0.520726487885,0.359260264118,"'ARBQ5TQ1187B992B8A'",NA,"'CANADA - Ontario'",NA,"'b741b38e-9019-4aaf-b28a-f9d6680105df'","'Vivian'",52364,"''",0,0,"'Nordic Hotel'",591200,NA,"'SOVKZLE12AB018A2F4'","'Better'",6555927
"2083","''",63345,0.928936926189,0.598555411894,"'AR0KBXO1187B996460'",41.58979,"'Des Moines, Iowa'",-93.61566,"'ceb7b6be-1dbb-4d80-b157-5588bc884764'","'Slipknot'",-1,"''",0,0,"'9.0 Live'",138026,NA,"'SOLKHLK12A8AE47A23'","'The Heretic Anthem (Live version) (Album Version)'",1432857
"2084","''",50644,0.595651320826,0.333929872951,"'ARCDLDD11F33E000A4'",NA,"''",NA,"''","'Varios'",41909,"''",0,0,"'Joaquim Homs - Música de Cambra'",697559,NA,"'SOHDPPB12AC4687A5A'","'II Allegro'",7743595
"2085","''",24982,0.502711858779,0.318430759972,"'ARROUEA1187FB4AA0F'",38.8991,"'Washington'",-77.029,"'7b7c47a7-8bb4-41a3-9275-9438c914472f'","'Atom'",-1,"''",0,0,"""Ikebana:Merzbow'sAmluxRebuilt_ReusedandRecycled""",605532,0,"'SOSMJQM12AC4686FC7'","'Merzwaltz'",6727302
"2086","''",158152,0.262850216279,0,"'ARN6EWN1187B9A4600'",29.89932,"'Port Arthur, TX'",-93.92938,"'c49a01b0-0a1a-49a3-bd28-66dedb85be2e'","'Jimmy Wyble'",-1,"''",0,0,"'Goodbye My Heart - Country'",208882,0.266955186276,"'SOVJUCU12A8C138B3E'","'No More Blues'",2263507
"2087","''",333894,0.42950767177,0.262093962346,"'AR08NXW1187B99526D'",38.2589,"'Missouri'",-92.43659,"'6eb5ec95-7517-4f90-8adf-dad64aa05021'","'Die Symphony'",-1,"''",0,0,"'Online Exclusive: Demos & Rarities'",464074,NA,"'SOEMDLK12AB01860D9'","'Ugly Like Me (Demo Version)'",5164533
"2088","''",49852,0.481180211778,0.379495650569,"'ARUUXNF1187B98FB36'",NA,"''",NA,"'c1686436-e675-4487-a001-c8405c11090a'","'Charlie Peacock'",51778,"''",0,0,"'West Coast Diaries Vol.1-cass.'",152528,0.288481642656,"'SOHSILH12A58A7CA6B'","'Hot Night Downtown'",1594596
"2089","''",392792,0.337361712715,0.258106247437,"'ARZMWNY1187B99EBF1'",41.82387,"'Providence, RI'",-71.41199,"'8330d986-aff3-4d79-a22f-50eea8f1c7f2'","'Paul Geremia'",96761,"''",0,0,"""Screamin'andHollerin'TheBlues""",620938,0.319565986883,"'SOOGMHS12AB017D84A'","'Tootie Blues'",6897514
"2090","''",16859,0.516873683434,0.310600343688,"'AR4GP451187FB3F2BB'",NA,"''",NA,"'771bd654-80dd-44a0-bb77-5e09947c9082'","'Andy Griffith'",20761,"''",0,0,"'Love To Tell Story-25 Hymns'",153305,0,"'SOKHJYT12A8C13731B'","'The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version)'",1604456
"2091","''",317298,0.589995161887,0.307711679086,"'ARUAKAN1187FB48204'",39.2794,"'Ocean City, NJ'",-74.57555,"'efddcf31-943b-49f0-aef1-cf5539d8048b'","'Walter Trout'",45195,"''",0,0,"'Positively Beale Street'",653733,0,"'SOFNSNQ12AB01833D2'","'Obstacles in My Way'",7243096
"2092","''",171533,0.32757379384,0.285269896759,"'AR3RNXB1187B98F0B4'",NA,"''",NA,"'97ec13ee-7d6a-41ea-9422-3574cc22516d'","'Monique Marvez'",-1,"''",0,0,"'The Reality Chick'",225466,0.368413732667,"'SOYQGMA12A6D4FA935'","'No Bad Oral Sex / Dick Dessert'",2466570
"2093","''",104926,0.431691465176,0.289430906064,"'ARFZDSJ1187FB494AB'",NA,"''",NA,"'31ca8d0e-e9c3-47e3-ac02-94fcc395f37b'","'Dancecore Allstars'",-1,"''",0,0,"'When The Sun Comes Out'",133041,0.534127766974,"'SONOWJT12A81C23646'","'When The Sun Comes Out'",1379697
"2094","''",92959,0.925191958311,0.662876286408,"'AR9LJ9D1187FB4303D'",18.01571,"'Kingston, Jamaica'",-76.79731,"'f7eb3be3-1065-4a53-94d4-e2d0c15c0b33'","'Sean Kingston'",8666,"''",0,0,"'Face Drop'",636998,0.917551963404,"'SODKVWC12AF72A53CF'","'Face Drop'",7066609
"2095","''",8588,0.594866645475,0.3828469015,"'ARE36MM1187B991E50'",31.1689,"'Couchman, TX'",-100.07715,"'9481010a-db23-469d-87df-b04118850efb'","'Blind Lemon Jefferson'",16298,"''",0,0,"'Southern Blues Volume 2'",566576,NA,"'SOFUKSP12A8C1416DC'","'Gone Dead On You Blues'",6273327
"2096","''",115382,0.421675559582,0.340332520988,"'AR9HNKW1187FB57EC6'",NA,"''",NA,"'4a5bad45-7d62-4a3c-9dc7-b77aafe3634f'","'Mei Chi Chiang'",-1,"''",0,0,"""Lover'sPoem""",163506,NA,"'SOBYREB12A8C13CF88'","'Chagall(OS)'",1733568
"2097","''",7063,0.61180147146,0.399042081432,"'AR9ILJF1187B9B80ED'",33.89275,"'Beirut, Lebanon'",35.48527,"'a2dc0b52-1057-447f-89db-818acab15299'","'Gabriel Yared'",14082,"''",0,0,"'Azur et Asmar'",577165,0,"'SOQQIOF12A8AE47FD0'","""Leschasseursd'esclaves""",6397929
"2098","''",163502,0.540032834119,0.356970259862,"'ARRJFJ31187B9961EF'",NA,"''",NA,"'7f8759ee-4ddc-4a6b-9d17-0771e1022db7'","'Sergio Dalma'",-1,"''",0,0,"'Cuerpo A Cuerpo'",226246,0,"'SOWDQHL12A6D4FAE8F'","'La Marca De Tus Labios'",2475435
"2099","''",571723,0.603602148412,0.409484252656,"'ARK9W051187FB4B783'",NA,"''",NA,"'c9458568-f6e1-47a5-9477-2d58e3e18edb'","'Zombina & The Skeletons'",-1,"''",0,0,"'Paid In Black Vol.2'",726295,0.270775998946,"'SOSHNFD12AB0188458'","'Sea Of Heartbreak'",8048254
"2100","''",425276,0.509473276555,0.354295580532,"'ARMZJIZ1241B9CA2DB'",37.16793,"'United States'",-95.84502,"'ae892f08-258c-4248-a0c4-14cacecf0f10'","'The Jane Shermans'",-1,"''",0,0,"'Popular Music Social Condition'",572479,0.202216974334,"'SORYSZW12AB0188A2A'","'Ammunition'",6343825
"2101","''",289,0.839297677568,0.71889145567,"'ARDVZTE1187FB5A0A1'",NA,"'Sayreville, NJ'",NA,"'5dcdb5eb-cb72-4e6e-9e63-b7bace604965'","'Bon Jovi'",827,"''",0,0,"""WholeLotOfLeavin'""",234700,NA,"'SOJWCMG12A8AE46D46'","'I Love This Town'",2576177
"2102","''",189049,0.527545209449,0,"'ARGAJDQ11F50C4EDDF'",NA,"''",NA,"''","'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola'",-1,"''",0,0,"""MusicaSacraNellaNapolidel'700""",244041,NA,"'SOFYDKI12A8C13F96E'","'Miserere: XII. Ne Projicias'",2915854
"2103","''",54782,0.541231189007,0.360170271249,"'ARUNYOW1187FB43F2A'",34.96578,"'Wadesboro, NC'",-80.07691,"'d9109c45-ddf6-4481-89ee-d6bee8306db3'","'Blind Boy Fuller'",17697,"''",0,0,"""Goin'MadBluesVol.6""",559619,0,"'SOTOIUP12AB0180CA0'","'Got To Find My Little Woman'",6194635
"2104","''",334174,0.458021193236,0.328977133931,"'AR4L5ZC1187FB450A4'",NA,"''",NA,"'92d446a1-7d4b-4cd2-bfb9-92400ff2f59a'","'Bescenta'",-1,"''",0,0,"'Genuine'",795397,NA,"'SOACIFE12AB0187C9C'","'So In Love'",8797179
"2105","''",73662,0.446151504891,0.311269884713,"'AR0TZ7T1187B994E37'",42.33168,"'Detroit, MI'",-83.04792,"'ed901e86-9ea4-4b44-b1e1-b27513bbd222'","'Dave ""Baby"" Cortez'",-1,"''",0,0,"'Fill It! - I Love the Fifties'",714006,NA,"'SOSLKBG12AB018D75E'","'The Happy Organ'",7919760
"2106","''",135817,0.509380155077,0.355667956383,"'AR5IDI61187FB43E75'",NA,"''",NA,"'eff1c3f0-854b-45ca-a2c1-1b57a0612caf'","'Bloomfield'",154093,"''",0,0,"'En Vogue ( Bonus Version)'",179059,0.460484844986,"'SOOUGMQ12A8AE472AC'","'Quartier Latin'",1935211
"2107","''",17767,0.698532476696,0.509456000853,"'ARW2U4O1187FB4408B'",NA,"'New York NY'",NA,"'ef2d4a1c-195e-41f4-839e-bdfd3f85adc3'","'Andrew W.K.'",-1,"''",0,0,"'Close Calls With Brick Walls / Mother of Mankind'",765362,0.60455448492,"'SOLVYRN12AF72A9C09'","'Can You Dance With Me?'",8472659
"2108","''",2759,0.60276693426,0.463192852316,"'ARH1LE01187B98D68D'",NA,"''",NA,"'3df3a779-a7b1-4362-a8b4-9ae6c7eb623d'","'John Debney'",-1,"''",0,0,"'Elf'",286891,0,"'SOBCOMU12A8C1330B0'","""BuddyandSanta'sFlight""",3212656
"2109","''",65,0.701260700538,0.418894704702,"'AR8B1WY1187FB38366'",NA,"'Long Island, NY'",NA,"'2792b097-0b1d-4c50-97f6-f7f097f86438'","'Rakim'",83198,"''",0,0,"'The 18th Letter'",309106,0.621126117018,"'SONDBYI12A6310D81C'","'Outro'",3495599
