"","song.id","analysis.sample.rate","artist.7digitalid","artist.familiarity","artist.hotttnesss","artist.playmeid","danceability","duration","end.of.fade.in","energy","key","key.confidence","loudness","mode","mode.confidence","release.7digitalid","song.hotttnesss","start.of.fade.out","tempo","time.signature","time.signature.confidence","year"
"4477","TRBBMQO128F425559F",22050,114895,"0.32669973",0.13238414,-1,0,118.5171,0.323,0,7,0,-14.523,1,0,146603,0.3560643,112.071,148.294,4,0.479,0
"4478","TRBBMKU128E079959C",22050,4396,"0.8499883",0.58610237,1614,0,206.21016,0,0,6,0.749,-16.424,1,0.687,19067,0.2736222506,190.398,134.276,1,0,1994
"4479","TRBBMQN128F147DC8B",22050,5659,"0.45915344",0.36738038,-1,0,236.77342,0.368,0,9,0.359,-4.233,0,0.434,39847,0,232.089,118.008,4,0.936,2001
"4480","TRBBMHZ128F92FC875",22050,350988,"0.5196001",0.35303238,-1,0,200.69832,0,0,1,0,-12.183,0,0,485540,0.3560643,197.747,164.255,4,0.623,0
"4481","TRBBMIL128F424305E",22050,190789,"0.44608226",0.35839114,-1,0,214.77832,2.177,0,4,1,-9.464,1,0.863,246531,0.3560643,202.977,123.803,4,0.9,2006
"4482","TRBBMFP128F1477DD0",22050,4841,"0.6020588",0.46879742,2022,0,172.90404,0,0,7,0.346,-10.585,1,0.476,36398,0.3560643,160.647,132.66,4,0,1977
"4483","TRBBMHM12903CAFEB0",22050,455751,"0.39460057",0.31061706,-1,0,238.10567,0,0,10,0.399,-9.025,1,0.476,665666,0.3560643,231.956,105.428,4,1,2006
"4484","TRBBMWD128F92C5A1F",22050,51713,"0.5072603",0,-1,0,222.58893,1.309,0,7,0.191,-6.522,1,0.465,313690,0.5400182642,212.817,145.9,4,1,2007
"4485","TRBBMIR128F933DF44",22050,41090,"0.47738713",0.36361086,58792,0,322.2983,4.389,0,2,0.836,-15.734,1,0.649,555767,0.3560643,316.134,110.034,3,0.904,0
"4486","TRBBFBZ128F42493ED",22050,4786,"0.5299612",0.31321195,-1,0,327.2616,5.509,0,10,0.6,-8.858,1,0.64,141505,0.4422345955,304.663,159.673,4,0.233,0
"4487","TRBBFMN128F421AF38",22050,174295,"0.31441206",0.21799363,-1,0,154.06975,0.421,0,7,0.488,-10.418,1,0.494,228476,0.3560643,147.627,107.411,4,0.672,2001
"4488","TRBBFSS12903D061AF",22050,1362,"0.77814275",0.540385,-1,0,171.85915,0,0,6,0.261,-5.728,0,0.424,786806,0.3560643,166.94,101.684,4,0.185,1982
"4489","TRBBFMS128F9322095",22050,51139,"0.5044348",0.3369753,-1,0,247.562,2.125,0,9,0.632,-11.902,1,0.568,629117,0.3491669021,240.919,85.265,4,0.914,2003
"4490","TRBBFQH128F422D623",22050,180816,"0.599548",0.47193456,-1,0,227.52608,0,0,0,0.357,-11.389,1,0.456,235260,0.3560643,212.718,134.452,4,0,0
"4491","TRBBFTG128EF34E319",22050,14240,"0.599004",0.45837742,2987,0,178.05016,0.209,0,0,0.759,-7.062,1,0.672,74773,0.2558673115,170.597,121.158,1,0,0
"4492","TRBBFYF128F93376D3",22050,21036,"0.6065021",0.39321357,-1,0,306.52036,0.241,0,10,0.54,-15.458,0,0.391,509263,0.3921992243,294.812,140.055,4,0.069,2006
"4493","TRBBFHG128F932B9D6",22050,111336,"0.7510401",0.4181931,146475,0,484.10077,0,0,8,0.507,-13.383,0,0.441,632755,0.3560643,484.101,186.12,3,0.599,1998
"4494","TRBBFRI12903C9852B",22050,24509,"0.78128684",0.5040464,9630,0,213.81178,0,0,6,0.805,-4.089,1,0.483,569282,0.7957396379,208.358,125.104,4,0.868,2009
"4495","TRBBFGG12903CF46BA",22050,345571,"0.59964174",0.4204358,-1,0,282.61832,7.744,0,2,0.009,-10.392,1,0.387,689955,0,280.567,60.747,4,0.764,0
"4496","TRBBFGH128F427CD29",22050,18507,"0.6110156",0.39718467,9523,0,123.81995,2.85,0,3,0.134,-10.132,0,0.325,250596,0,118.846,162.404,1,0,0
"4497","TRBBFNF12903CEA3F8",22050,445673,"0.5169245",0.33978504,-1,0,276.87137,0.328,0,0,0.65,-5.808,1,0.627,598839,0.3560643,260.609,167.967,4,0.894,0
"4498","TRBBFSF128F426A1C6",22050,27875,"0.61781245",0.47546512,9776,0,50.46812,0,0,2,0,-9.497,1,0,284078,0,46.359,88.726,4,1,0
"4499","TRBBFWN128F4218F48",22050,42704,"0.5751372",0.43053225,11069,0,210.78159,0.247,0,5,0.956,-9.474,1,0.771,227875,0.6948965926,203.656,83.966,4,0.81,2007
"4500","TRBBFYD12903CBDFD5",22050,457910,"0.55882967",0.34225717,-1,0,205.76608,0.885,0,4,0.582,-5.487,1,0.433,803937,0.5757632312,201.781,131.993,4,0.508,0
"4501","TRBBFNK128F1486E7D",22050,32471,"0.44088882",0.33522263,5599,0,296.01913,0.136,0,5,0.595,-4.921,0,0.547,44417,0.550561797,289.205,135.013,4,0.104,0
"4502","TRBBFLM128F14AD269",22050,49597,"0.47808352",0.3783874,-1,0,91.21914,0.444,0,8,0.053,-26.631,0,0.397,64174,0.2120454055,78.541,131.487,4,0.016,2002
"4503","TRBBFCW128F930375C",22050,61365,"0.8284637",0.5239878,24416,0,237.71384,0.078,0,11,0.302,-2.148,1,0.503,617332,0.3560643,222.935,131.594,4,0.723,2002
"4504","TRBBFRG128F92EBDFD",22050,296308,"0.50837946",0.41574657,-1,0,325.11954,3.233,0,5,0.256,-14.21,0,0.3,388274,0.3560643,311.728,102.607,4,0.287,0
"4505","TRBBFOT12903CBCB4F",22050,7534,"0.66225046",0.4100536,34172,0,86.88281,0,0,7,0.442,-8.834,1,0.347,582256,0.3560643,86.883,161.737,4,1,1997
"4506","TRBBFMI128F42697A1",22050,17007,"0.542962",0.3637918,61987,0,116.13995,0,0,0,0.989,-3.117,1,0.72,208136,0.4634896622,116.14,179.653,1,0,1998
"4507","TRBBFDS128F92F947C",22050,18083,"0.5117405",0.37809646,-1,0,348.65588,0.299,0,8,0.209,-18.547,1,0.28,442571,0.3560643,344.218,106.296,3,0.899,1991
"4508","TRBBFRR128F426CD17",22050,8585,"0.57430005",0.40114474,12775,0,187.16689,3.094,0,1,0,-17.389,1,0,285639,0.3560643,178.91,80.16,4,0.018,1991
"4509","TRBBFFE128F9347D66",22050,567196,"0.46477944",0.33385152,15411,0,131.3171,0,0,7,0.829,-8.278,1,0.637,514720,0.2707759989,124.894,100.266,4,1,0
"4510","TRBBFIL128F931F6D8",22050,13787,"0.47121757",0.3262893,-1,0,538.122,0.177,0,0,0.305,-6.636,1,0.444,357637,0.3560643,532.881,0,7,1,0
"4511","TRBBFNN12903D08A3A",22050,90015,"0.42104158",0.20448034,-1,0,465.91956,0.061,0,0,0.52,-10.435,1,0.458,787919,0.3560643,457.642,130.005,4,0.022,0
"4512","TRBBFZT128F934DC51",22050,176575,"0.37954342",0.28072843,-1,0,222.24934,0.502,0,7,0.501,-9.152,1,0.74,517249,0.3552855364,212.335,131.881,4,0.07,0
"4513","TRBBFTR128F14ADC8E",22050,23477,"0.680151",0.5075325,61878,0,221.85751,0,0,1,0.066,-9.989,1,0.676,64363,0.5831057634,210.93,126.005,4,0.816,2005
"4514","TRBBFTD128F428FBA9",22050,83844,"0.45870987",0.38310623,-1,0,296.8028,0.272,0,11,0.238,-6.617,1,0.613,106973,0,278.558,100.182,4,0.547,0
"4515","TRBBFOX128F42B6BE4",22050,20771,"0.5762341",0.34353015,110093,0,126.98077,0.272,0,1,0.402,-5.827,0,0.545,310034,0.3560643,118.457,126.727,1,0,0
"4516","TRBBFSZ128F932305B",22050,64884,"0.486537",0.30343717,60993,0,260.2575,0,0,0,0.127,-5.393,1,0.266,458031,0.3560643,252.238,184.003,4,0.574,2001
"4517","TRBBFNB128F423C9F9",22050,52381,"0.6850404",0.5374762,13013,0,1062.7914,2.125,0,2,0.561,-13.266,1,0.485,135970,0.3491199647,1049.513,89.485,4,0,1981
"4518","TRBBFZY12903CB2457",22050,14229,"0.6537499",0.36943594,61643,0,325.58975,0.374,0,5,0.319,-13.91,1,0.617,666460,0.4626431826,315.333,151.806,4,0.249,1993
"4519","TRBBFBU12903CBA4BA",22050,136,"0.7087354",0.5356579,130872,0,162.35057,0.282,0,7,0.748,-5.166,1,0.639,802266,0.488289876,157.785,120.873,3,0.675,0
"4520","TRBBFXS128F9300299",22050,52719,"0.643142",0.36924005,10014,0,163.36934,0,0,0,0.681,-10.902,1,0.745,532951,0.3560643,163.369,161.032,4,0.896,0
"4521","TRBBFPC128F92DF8E1",22050,21317,"0.6154299",0.44082263,52148,0,207.69914,0.45,0,2,0.469,-6.767,1,0.49,382943,0.3560643,207.699,130.108,4,0,0
"4522","TRBBFUA128F933AB95",22050,455229,"0.34151384",0.2570629,193267,0,156.83873,0,0,7,0.027,-14.627,1,0.391,509775,0,153.461,104.272,4,0.105,0
"4523","TRBBFFS128F427273F",22050,101734,"0.5923206",0.38154507,14837,0,115.27791,0.874,0,7,0.037,-24.53,1,0.509,287366,0.5445140019,109.296,74.104,4,0.232,2003
"4524","TRBBFOI128EF361C7A",22050,66539,"0.3718283",0.2831673,54588,0,157.09995,0,0,4,0.33,-10.19,0,0.28,83225,0.3560643,151.475,114.174,1,0,0
"4525","TRBBFYR12903CBF796",22050,568524,"0.37613827",0,-1,0,461.322,0,0,6,0.044,-9.114,1,0.295,760324,0.3560643,430.022,124.993,4,0.547,0
"4526","TRBBFPF128F9348301",22050,349794,"0.45166236",0.33085838,-1,0,211.3824,3.773,0,11,0.976,-5.776,1,0.772,472543,0.3560643,200.562,104.624,4,0.121,0
"4527","TRBBFXY128F42B0256",22050,1851,"0.6663275",0.55096793,1660,0,239.04608,0,0,11,0.479,-5.889,0,0.404,308545,0.3761699248,239.046,94.795,4,0.609,1980
"4528","TRBBFSI128E078413F",22050,1291,"0.7257594",0.5055547,108,0,204.85179,0.229,0,6,0.503,-6.079,1,0.543,2037,0.6750231924,191.901,98.997,4,0.691,0
"4529","TRBBFAA12903CD9992",22050,479,"0.77264637",0.5553343,-1,0,559.9604,0,0,7,0.532,-9.76,1,0.55,769827,0.5535045257,546.76,125.986,4,0.162,2009
"4530","TRBBFIF128F93502F3",22050,415714,"0.6514134",0.4674017,-1,0,213.15874,0,0,10,0.699,-8.476,1,0.65,561876,0.6046935167,207.087,121.718,4,0.938,2008
"4531","TRBBFGW12903D0AA78",22050,471685,"0.034523666",0,-1,0,424.22812,0,0,9,0.48,-13.06,0,0.384,698500,0.3560643,399.511,129.988,4,0,0
"4532","TRBBFAV128F42829F4",22050,100305,"0.42416728",0.3692279,11535,0,248.13669,0,0,6,0.098,-8.196,0,0.543,292348,0.430160637,244.965,88.975,4,1,0
"4533","TRBBFZP12903C9F1F3",22050,399535,"0.74503756",0.5419487,-1,0,397.58322,0,0,8,0.455,-9.732,1,0.486,659508,0.7903367705,392.255,129.017,4,0,2009
"4534","TRBBFEG128F429E696",22050,41577,"0.6398425",0.44923785,-1,0,480.9661,0.223,0,11,0.528,-7.462,0,0.588,297840,0,448.139,128.02,4,0.595,0
"4535","TRBBFTS12903CDC3D9",22050,21797,"0.6297325",0.34126583,77119,0,834.2461,0,0,0,0.221,-22.875,1,0.402,815644,0.3560643,834.246,199.792,7,0.667,0
"4536","TRBBYST12903CE82DB",22050,338467,"0.51829165",0.37567693,-1,0,226.61179,0,0,6,0.052,-7.765,1,0.38,775996,0.3560643,226.612,152.34,4,0.939,0
"4537","TRBBYSX128F14629C1",22050,11469,"0.69210017",0.42640895,-1,0,309.86404,0.421,0,6,0.526,-9.301,0,0.534,26332,0.2120454055,294.719,123.708,4,0,1975
"4538","TRBBYFY128F9326B16",22050,340101,"0.4810853",0.30773354,169151,0,182.02077,0,0,7,0.66,-6.187,1,0.524,459484,0.3686984458,172.513,115.149,4,0.686,2009
"4539","TRBBYUS12903CAFD32",22050,89899,"0.59045297",0.3360858,-1,0,410.95792,3.959,0,0,0.092,-14.176,1,0.585,578354,0.2494069057,410.958,123.65,4,0.117,0
"4540","TRBBYNY128F92E991C",22050,9565,"0.6279698",0.38348183,-1,0,262.1383,0,0,0,0.201,-6.93,1,0.356,387534,0,251.954,115.294,4,0,0
"4541","TRBBYKM128F426158C",22050,131426,"0.57003677",0.44894347,-1,0,277.08035,5.985,0,4,0.144,-14.216,0,0.182,204921,0.3560643,259.663,103.69,4,0.979,1999
"4542","TRBBYQM128F1468524",22050,492687,"0.2852103",0,-1,0,168.5416,0.345,0,3,0.138,-16.797,1,0.34,28425,0.3560643,164.583,112.911,1,0.548,0
"4543","TRBBYVB128F9306232",22050,303349,"0.4401606",0.309514,137856,0,186.64444,10.478,0,5,0.542,-12.531,1,0.578,400207,0.3560643,178.01,95.382,3,0.846,0
"4544","TRBBYYM12903CCB336",22050,47152,"0.37250167",0.11112147,-1,0,45.87057,0,0,4,0.257,-24.045,1,0.434,764773,0,45.871,51.918,4,0.769,1968
"4545","TRBBYNL128F4269C73",22050,214301,"0.4844763",0.22847833,-1,0,167.91466,0.421,0,9,0.012,-4.841,1,0.248,270160,0,161.831,129.978,3,0,0
"4546","TRBBYJM12903CE16D2",22050,5073,"0.6043845",0.3539475,-1,0,324.54486,0.161,0,0,0.215,-12.025,0,0.469,773149,0.3560643,304.774,157.362,1,0,1992
"4547","TRBBYUB128F42978B0",22050,6255,"0.554086",0.42741913,3292,0,261.56363,0.148,0,7,0.763,-8.096,1,0.739,111516,0.3560643,243.426,88.982,4,0.438,1995
"4548","TRBBYTI128E0795B74",22050,3214,"0.5958979",0.41552508,10807,0,186.8273,0,0,11,0.263,-7.863,0,0.305,17129,0.3560643,178.556,95.464,1,0,0
"4549","TRBBYZW128F930F2C1",22050,50722,"0.66238195",0.55612326,7968,0,238.57587,0.154,0,10,0.457,-2.891,1,0.445,493075,0.7469011896,214.564,109.766,4,0.39,2007
"4550","TRBBYXD128F1469F56",22050,16324,"0.5922854",0.3871044,35656,0,257.54077,4.023,0,3,0.125,-13.537,1,0.487,28988,0.3943948561,241.905,167.17,3,0.948,1999
"4551","TRBBYOQ12903CEDA57",22050,187942,"0.36765468",0,-1,0,64.10404,0,0,8,0.356,-8.942,1,0.334,777950,0,59.06,152.246,1,0,0
"4552","TRBBYFY128F422B520",22050,48413,"0.5497196",0.3297455,-1,0,250.67056,0.061,0,3,0.797,-7.677,1,0.669,234433,0.4842173471,242.451,110.914,4,0.643,2006
"4553","TRBBYGN128F147D852",22050,6261,"0.15184852",0.15990075,-1,0,155.402,3.483,0,7,0.003,-21.47,0,0.079,39722,0.3560643,150.163,85.191,4,0.891,1971
"4554","TRBBYVD128F931AE0C",22050,3953,"0.7798381",0.5402524,-1,0,163.89178,2.038,0,9,0.644,-8.71,0,0.68,541966,0.8245287513,151.806,113.62,4,0.984,0
"4555","TRBBYGX12903CEF0BC",22050,66941,"0.4859213",0.3531563,40720,0,280.2673,0.508,0,7,0.667,-8.034,1,0.476,600392,0.3560643,271.099,195.995,7,0.387,2001
"4556","TRBBYEI128F4291E0E",22050,165837,"0.5387552",0.34017336,-1,0,183.37914,0.2,0,5,0.586,-8.525,1,0.576,223615,0.3560643,172.06,115.662,4,1,2007
"4557","TRBBYSI128F9342421",22050,170129,"0.58338875",0.4708139,193273,0,353.1228,0.351,0,7,0.626,-11.118,1,0.678,511921,0.5352158063,349.785,86.417,1,0,0
"4558","TRBBYVP128F422ADB0",22050,99820,"0.46459705",0.40246388,-1,0,286.58893,0.31,0,2,0.145,-8.056,1,0.589,125654,0.3560643,282.761,109.976,4,0.636,0
"4559","TRBBYGX128F42A24CB",22050,17394,"0.75976527",0.47801697,-1,0,337.13586,3.303,0,7,0.431,-9.617,1,0.717,117442,0.5671842259,305.331,68.472,1,0,2007
"4560","TRBBYTN128F422AA60",22050,180971,"0.56957704",0.37966266,-1,0,256.54813,0,0,4,0.46,-6.44,0,0.568,234215,0.3943948561,244.338,156.048,4,0.662,2006
"4561","TRBBYFJ128F42A22D4",22050,2153,"0.6242525",0.4621901,13355,0,108.19873,0.121,0,0,0.424,-13.323,1,0.459,304405,0.4689977876,104.455,95.264,4,0.372,1963
"4562","TRBBYGT128F423EEC0",22050,19194,"0.74308765",0.5136199,158,0,355.5783,5.904,0,2,0.521,-9.562,0,0.507,190634,0.3560643,330.646,167.85,3,1,2000
"4563","TRBBYWM128F9324A8B",22050,6243,"0.6117711",0.4020549,37609,0,179.93098,0.328,0,2,0.503,-10.333,1,0.523,458578,0.3560643,176.64,113.445,4,0.012,0
"4564","TRBBYKA128F428BF7A",22050,168048,"0.5693249",0.39402288,-1,0,145.42322,0.583,0,11,0.092,-14.98,0,0.287,221046,0.4544108193,135.663,63.133,4,0,2006
"4565","TRBBYBN128F425DFCA",22050,41587,"0.6929895",0.41428334,-1,0,270.9677,0.183,0,4,0.544,-6.143,0,0.483,203009,0.5254971189,259.518,150.836,7,0.767,2002
"4566","TRBBYWU128F4262C61",22050,18688,"0.6478653",0.3780072,21674,0,309.44608,0.131,0,9,0.656,-10.679,0,0.518,87372,0.4967621297,300.414,156.012,4,0.747,2003
"4567","TRBBYXN12903D0C03F",22050,500913,"0.43641302",0.369453,-1,0,203.07545,0.49,0,11,0.133,-9.462,0,0.268,699100,0.3560643,197.381,144.941,4,0.909,2005
"4568","TRBBYEO128F1477A20",22050,339,"0.6275059",0.37364018,-1,0,186.64444,0.296,0,8,0.609,-11.505,1,0.503,36233,0.3560643,181.249,164.159,4,0,1989
"4569","TRBBYDL12903CFD65C",22050,551979,"0.4704028",0.2860112,-1,0,140.7473,0,0,1,0.707,-11.752,1,0.668,738737,0.3560643,136.957,114.824,5,0.562,0
"4570","TRBBYVF128F9313455",22050,335322,"0.3756723",0.15237597,-1,0,152.81587,3.059,0,5,0.425,-4.632,1,0.422,453527,0,150.274,116.998,3,1,0
"4571","TRBBYAL128F422B20F",22050,187178,"0.6175455",0.37607807,-1,0,350.85016,0.107,0,8,0.521,-6.94,0,0.445,126116,0.3560643,346.175,125,4,0.569,2005
"4572","TRBBYBC128F93384FA",22050,18541,"0.50595176",0.3732351,-1,0,183.17017,4.551,0,9,0.955,-9.92,1,0.798,509958,0.3560643,176.768,114.852,4,0.761,0
"4573","TRBBYNJ128E079757F",22050,10543,"0.7936449",0.5458347,1370,0,295.8624,0.349,0,7,0.503,-4.254,1,0.529,17780,0.9522556273,280.764,122.951,4,0.095,2005
"4574","TRBBYWM128F426EC67",22050,118731,"0.6181827",0.43352208,-1,0,260.38812,0,0,10,0.069,-8.344,0,0.371,210032,0.5163964071,260.388,129.44,5,1,0
"4575","TRBBYQK128F425A300",22050,228335,"0.7287301",0.51611644,-1,0,334.81097,3.007,0,6,0.948,-16.199,1,0.892,278971,0.6292666549,312.703,106.344,3,0.992,0
"4576","TRBBYDT128F14805B4",22050,1015,"0.6559214",0.5783016,-1,0,174.23628,0,0,11,0.237,-9.79,0,0.351,41136,0.4574471671,174.236,206.941,7,0.755,1990
"4577","TRBBYXV128F1464453",22050,26970,"0.6218574",0.37526962,21585,0,248.92036,0.107,0,5,0.438,-16.78,1,0.395,26981,0.345802234,230.992,93.348,1,1,1997
"4578","TRBBYFJ128F92F3AAE",22050,54321,"0.5823001",0,-1,0,346.01752,0,0,7,0.309,-16.44,1,0.37,528555,0.3560643,335.337,70.112,3,0.87,0
"4579","TRBBYYL128F4236EBC",22050,8899,"0.52830833",0.51219726,-1,0,313.15546,0.479,0,11,0.533,-3.528,1,0.294,240644,0.4432913119,301.54,98.927,4,1,2005
"4580","TRBBYKP128F92D60F0",22050,1701,"0.42572367",0,20540,0,240.40443,0.306,0,7,0.646,-17.271,1,0.766,321903,0.2120454055,232.966,123.784,3,1,0
"4581","TRBBYVA128F424AFAA",22050,196194,"0.53208935",0.2870914,-1,0,219.68935,2.351,0,4,0.237,-9.033,1,0.17,257129,0,217.345,160.107,4,0.707,0
"4582","TRBBYOI128F4256732",22050,33863,"0.731208",0.54750675,6593,0,133.25015,0.241,0,10,0.577,-13.77,0,0.503,199800,0.5790387012,124.024,207.238,4,0,1985
"4583","TRBBYHK12903CE3096",22050,296382,"0.4476845",0.2919769,-1,0,597.36774,1.291,0,1,0.405,-8.337,0,0.396,683645,0.3560643,574.073,131.982,4,1,2004
"4584","TRBBYLC128F92F0EAC",22050,17239,"0.63029754",0.43906027,4462,0,227.16035,0.619,0,4,0.447,-14.293,0,0.442,481109,0,221.147,118.034,4,1,0
"4585","TRBBYDF128F93543FD",22050,417272,"0",0,-1,0,399.46405,0,0,1,0.62,-12.096,0,0.41,563426,0.3560643,399.464,94.883,1,0.818,0
"4586","TRBBIUA12903CB159F",22050,527794,"0.48659667",0.36676738,-1,0,224.13016,1.088,0,0,0,-6.183,0,0,709876,0.419125893,217.507,94.995,4,0.505,2007
"4587","TRBBIBE128F4226E29",22050,13125,"0.80308735",0.5018259,-1,0,201.24689,0.821,0,0,0.536,-8.146,0,0.441,123782,0.5040343408,191.048,111.223,5,0.951,1996
"4588","TRBBIPL128F92E98B6",22050,249678,"0.5098696",0.3109947,-1,0,466.15466,2.461,0,9,0.494,-7.906,1,0.382,478232,0.3560643,463.302,151.978,4,1,0
"4589","TRBBIGK12903CB1281",22050,17271,"0.5671922",0.3825701,73847,0,168.6722,0.35,0,0,0.542,-7.425,1,0.554,666369,0.3560643,154.871,140.651,3,0.678,0
"4590","TRBBIYX128F1497FF2",22050,40119,"0.44585866",0.31204444,15167,0,282.14813,3.524,0,10,0.44,-23.593,0,0.536,54944,0.3560643,268.87,47.97,1,0,0
"4591","TRBBIRD128F42B09B3",22050,173883,"0.30088547",0.21808375,-1,0,62.24934,0.299,0,9,0,-9.453,0,0,226640,0.3560643,58.636,54.74,4,0.434,0
"4592","TRBBIXZ12903CC90D3",22050,129731,"0.62026614",0.38849658,1546,0,498.75546,0,0,6,0.296,-9.065,1,0.388,764052,0.3560643,494.806,127.976,4,0.185,2000
"4593","TRBBIZT128F9301B67",22050,54779,"0.5171302",0,12714,0,208.27383,0,0,3,0.381,-15.323,1,0.391,397819,0.260508855,208.274,111.962,4,0.541,0
"4594","TRBBIJE128F934DC14",22050,249545,"0.5050657",0.39262727,-1,0,218.85342,0,0,7,0.1,-6.6,1,0.461,517241,0.3560643,212.358,195.961,4,0.14,2002
"4595","TRBBIYI128F92E13CC",22050,14706,"0.42429414",0.3272396,-1,0,147.64363,0.328,0,2,0.397,-8.441,0,0.161,384191,0.2623089972,142.501,101.241,4,0.819,2002
"4596","TRBBISD12903CF8B3E",22050,583677,"0.3507553",0.19742668,-1,0,441.9914,0,0,1,1,-5.639,1,0.829,782395,0.3560643,434.289,136.981,4,0,2008
"4597","TRBBIEG12903D1058E",22050,557844,"0.54752904",0.4344495,-1,0,92.78649,2.856,0,2,0.611,-4.045,0,0.543,746514,0,87.684,131.179,1,0,1996
"4598","TRBBICY128F147C6B3",22050,31405,"0.56215334",0.36398566,-1,0,159.79057,0.461,0,2,0.114,-12.914,1,0.512,38803,0.2530546227,144.829,106.128,4,1,1963
"4599","TRBBIDV128E0781AC5",22050,361,"0.6683906",0.5129263,61548,0,192.73099,0.496,0,9,0.314,-16.853,0,0.275,823,0.6274948537,181.644,174.177,4,0,1970
"4600","TRBBIPL128F1477D35",22050,25282,"0.39735752",0.33412158,-1,0,36.0224,0.257,0,5,0.112,-15.785,0,0.449,36382,0.2291441037,33.146,80.306,4,0.577,2000
"4601","TRBBIPG128F92FA94D",22050,301297,"0.5706096",0.38987714,13449,0,221.20444,0.259,0,1,0.736,-9.467,1,0.689,484445,0,210.495,134.192,4,0.532,0
"4602","TRBBIZV128F92F82D9",22050,42918,"0.71229565",0.3588646,-1,0,278.25586,0,0,11,0.806,-7.326,0,0.443,441737,0.3560643,274.634,97.526,3,1,0
"4603","TRBBIOU128F424E7B2",22050,50796,"0.72167575",0.47539905,-1,0,159.0069,0,0,8,0.126,-3.725,1,0.527,143575,0.5297306072,153.008,107.648,4,0.164,2007
"4604","TRBBIAX128F92C4EFA",22050,242484,"0.3473944",0.329774,-1,0,402.18076,0.16,0,10,0.261,-6.766,0,0.306,313441,0,396.661,96.677,5,1,0
"4605","TRBBIVS128F932923F",22050,5063,"0.49470788",0.34342095,17840,0,214.69995,1.036,0,1,0.484,-13.62,1,0.666,548061,0.3603705827,208.753,84.047,4,0.955,2005
"4606","TRBBIGY12903CF36A5",22050,183180,"0.44334722",0.32680684,176512,0,141.322,0,0,1,0.797,-3.853,1,0.584,601749,0.3560643,131.338,130.046,4,0.192,2004
"4607","TRBBIVN128F42326CA",22050,102468,"0.5491252",0.34410864,-1,0,533.6551,0.166,0,11,0.707,-19.371,0,0.569,129772,0.4471357963,514.583,153.712,5,0.923,1990
"4608","TRBBIXZ128F42820B4",22050,91778,"0.579505",0.34030348,-1,0,226.63791,0,0,6,0.742,-10.449,1,0.676,293235,0.2707759989,220.038,89.046,4,0,0
"4609","TRBBIQM128F4296A6C",22050,172357,"0.53348",0.39432016,96125,0,248.81587,3.576,0,7,0.467,-8.493,1,0.509,225143,0.3560643,233.976,158.089,4,0.43,0
"4610","TRBBIMT12903CD1445",22050,75482,"0.6868885",0.46019256,192756,0,190.06648,0,0,0,0.455,-5.278,1,0.56,677373,0.3560643,180.837,149.239,4,0,2010
"4611","TRBBILK128F14A2FD6",22050,11367,"0.6247238",0.40350968,20062,0,329.35138,2.844,0,2,0.078,-17.816,1,0.516,59794,0,304.21,139.905,4,0.289,1993
"4612","TRBBICL128F42ADFD3",22050,14417,"0.7640034",0.5423951,1997,0,120.65914,2.351,0,6,0.554,-9.628,1,0.526,308324,0.3560643,109.47,105.902,4,0.878,2004
"4613","TRBBIVQ12903CFFAB7",22050,297600,"0.67241955",0.4162294,-1,0,226.89914,0.264,0,7,0.039,-5.955,1,0.434,784728,0.3560643,223.55,179.427,4,0.332,2009
"4614","TRBBIVC128E07832B8",22050,720,"0.5872325",0.35834843,-1,0,252.60362,0.229,0,10,0.583,-15.754,0,0.583,1465,0.5569140187,239.769,187.282,4,0.545,1991
"4615","TRBBIBK128F931CE5D",22050,94649,"0.7180692",0.4455097,-1,0,300.01587,0,0,1,0.4,-5.416,0,0.496,410068,0.3560643,300.016,127.866,5,0.418,2007
"4616","TRBBIRS128F14A2B14",22050,4098,"0.7753701",0.51456934,10064,0,209.13586,0,0,5,0.312,-6.493,0,0.401,59679,0.2384687609,205.166,192.888,4,0.537,0
"4617","TRBBIJT128F42342E1",22050,138749,"0.5552129",0.4080982,57682,0,150.93506,0,0,10,0.541,-14.372,0,0.412,183024,0.3560643,139.773,171.758,1,0,0
"4618","TRBBISE12903CF5B50",22050,69633,"0.6191489",0.37860286,51258,0,10.73587,0.218,0,9,0.107,-6.6,0,0.281,690697,0,10.736,0,0,0,1991
"4619","TRBBIGE128F1491C45",22050,4073,"0.87682986",0.5841166,500,0,298.39627,0,0,0,0.214,-27.685,0,0.227,51317,0.3560643,294.203,66.155,1,0.461,0
"4620","TRBBIND128F4263870",22050,25571,"0.8606197",0.53462213,135754,0,267.8069,0,0,7,1,-6.221,1,0.875,249883,0.3560643,267.807,165.797,4,0.825,0
"4621","TRBBIYJ128F426B27A",22050,2704,"0.57540315",0.39801553,14873,0,92.49914,5.468,0,8,0.324,-25.663,1,0.449,283894,0.5367888864,85.281,74.279,1,0,0
"4622","TRBBILJ128F4270D2A",22050,66482,"0.3850315",0.26475677,51540,0,180.00934,0,0,7,0.805,-6.402,1,0.547,156581,0,173.465,96.658,4,0.191,0
"4623","TRBBILZ12903CB422C",22050,66284,"0.8239101",0.5497497,33269,0,153.23383,0.072,0,8,0.683,-6.754,1,0.528,710826,0.659230577,136.353,131.639,1,0,2006
